Material_x,Cast_code,Temp,PS02,UTS,Elong,RofA,C,Cr,Co,Al,Ti,Mo,W,Nb,Fe,B,V,Ni,Si,Mn,Cu,S,P,N,NbTa
7,45,600.280996407738,166.872136439178,449.193703343519,40.3736089255301,63.4880065959168,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,598.509570469255,167.956650031948,450.81529185776,40.2137088103019,63.3115923559499,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,587.829859437109,170.729239883715,457.96133648591,40.1310894432838,63.9683831077605,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,607.878438599456,164.574608793314,446.189876562964,40.0915176063129,63.0001917846193,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,599.450890656872,166.341547769025,449.489735645811,40.399123963152,63.6308410234232,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,589.671701701453,170.112929204438,454.881395887518,40.2338300678483,63.5420983515223,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,601.058639515656,166.610886649803,451.137097153861,39.9108912932537,62.8058621816385,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,597.859393062657,167.329234329762,451.794178159227,40.0359626751809,63.0147659319128,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,600.625199913113,166.802506487829,447.472014807219,40.723416701209,64.4322979105733,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,601.985239930608,166.434236658805,450.574038743004,39.8760295062088,62.6436507981302,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,599.71562484743,166.624395578151,450.19884114173,40.219003515994,63.3868541495176,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,597.49626488881,167.517672252134,451.427715467083,40.1936746198806,63.3568920796964,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,594.172104461882,168.375398797923,452.904370216906,40.2038988393005,63.5593839774444,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,599.886335630007,166.138661560463,455.592197663091,39.2738900965805,61.6623542613948,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,597.471245699572,168.011500352118,451.169932309506,40.169121608221,63.290627451484,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,600.172930383404,166.567838949817,453.572955386429,39.4745166943861,61.9986235951382,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,608.256092256032,164.440751559623,447.678440937162,39.9586504665164,63.1502082954663,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,604.726280441386,165.387901234557,447.832188679843,40.0715101306014,62.7536695028799,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,608.049525588453,165.189379288079,444.350417907268,40.1492832115357,62.7713714745674,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,603.969062660042,165.94456808017,447.72228562046,40.1400292922392,62.83139025327,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,599.800920808132,167.507297320453,450.895936029823,40.0302852137817,63.1742625820584,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,606.998770509597,165.113957112616,448.219552051309,39.7140363613302,62.243085357083,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,606.905812260836,166.006550347267,445.373175925301,40.3335617843698,63.4279830863256,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,589.861931159593,168.778846178886,458.424295650814,40.0159198866267,63.7020340257286,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,604.051292218348,166.802291000632,447.515834588111,39.9072132349265,62.4234422502396,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,590.631690694943,169.530379197323,457.205477205862,39.7949272225016,62.9714011038838,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,603.527141059116,166.239992762331,450.894084157022,39.6910018564127,62.7871061130968,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,608.446287913993,164.746914085095,446.018184749926,39.8444349872408,62.4003055145212,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,598.802701831665,168.231676800813,457.46269695148,38.5913145877612,60.7374350183034,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,604.629505176843,165.264751971098,454.401970190233,38.9818504822733,61.347418311502,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,609.955398177675,163.894936379507,446.596963098633,39.9628167969004,63.0968680204576,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,604.846374767097,166.153764444906,448.361251578552,39.6699388577109,62.2977684020596,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,597.641907434148,167.56201181398,451.007992242081,40.3379383026712,63.8696027950164,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,601.438449347788,166.786016332477,448.335909455444,40.4087574072065,63.6696445113231,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,593.744190158317,168.975174452505,454.301244425964,40.0071728296136,63.4103616975123,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,607.651247573744,164.592461200551,446.56722066698,39.853745346821,62.4661950759718,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,594.708931766176,168.75952765975,453.249264525695,40.1409213456428,63.2877478958879,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,597.635691008798,166.734867550847,454.795806229442,39.7038111897486,62.5608982211406,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,609.265620691559,164.422760289221,442.878894156738,40.4432332577318,63.2262419767071,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,609.318291725446,164.328137914917,446.950373426396,39.7883651750646,62.401387925335,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,591.970472166487,169.053610036021,455.987008969672,39.9378031693892,62.9611102377223,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,600.462905613671,166.729618038441,451.586799674345,39.9113392269118,62.6122175627326,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,606.051128200549,165.044867945185,448.217857913126,39.7564601584644,62.4396514283859,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,604.800345474792,166.13594299343,446.688005622951,40.3015841964364,63.2656696408079,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,590.438286769128,169.477787093594,460.111662439915,39.5103490970144,62.5811219955775,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,591.185821986578,169.361666980401,455.340589090924,40.2762621550557,63.7198292579351,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,602.235753736997,166.42081910949,449.882765794656,39.9922002597326,62.9938203094257,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,600.524703234162,166.501935895723,453.758884399931,39.5368700405462,62.1933216079103,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,596.222040847851,167.477188338107,453.939477628835,40.0742430851028,63.3179305455972,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,601.442983739452,166.411694507178,452.200953310785,39.7378071172151,62.7414474459534,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,595.693483843481,168.619647549872,451.506940456527,40.2733426714525,63.3317720957854,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,602.903376469507,165.879706028201,452.517017990499,39.5825201398629,62.3874786240389,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,598.164201807831,168.002255831231,447.627329411614,40.4878796447755,63.6642002968168,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,592.740121708265,169.500559072639,454.932784243963,40.0440845121734,63.3589271725874,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,602.047511956041,167.007362304815,447.996092397329,40.2323183059119,63.351507584134,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,605.257710757381,165.938542392961,449.003289164168,39.7152530491402,62.2447288088796,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,609.279830831357,164.831777390556,442.637880992589,40.4508329801592,63.3399861153411,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,599.540493900096,166.99699065272,450.956701980454,40.0565562338159,63.1233540237998,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,597.613945700036,168.318177791686,452.7106232268,39.9487626263804,63.2719117258646,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,597.636646514186,167.812340094424,455.679260885003,39.2998375768559,61.9513057475772,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,589.311992593794,170.111496429774,458.912513428956,39.8010798373783,63.2165098177636,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,599.83112818429,166.451742512308,455.688502400741,39.3695332055861,62.0895635150024,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,594.982451715041,167.964161542098,454.351090065171,39.9692852993649,63.13334053302,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,602.159507141166,166.93755464255,444.764368482037,40.7920310622742,64.219654918196,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,580.291751067511,172.185965095205,466.603375538032,39.0641566507908,61.8124774839419,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,593.855047812847,168.881073773536,454.091814787822,40.0843213488263,63.4794494985656,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,599.524496873307,167.099302667864,450.562726990622,40.1495336067509,63.2759026400517,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,594.885347433691,167.077414412028,457.239449409576,39.7052661303466,62.8490279121651,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,592.400802367767,169.142534031116,455.824313756975,40.0033979188522,63.3477682541742,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,609.983672814496,163.274425619165,443.160426040954,40.6438956525524,63.7112950932089,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,591.530610628127,168.829771196218,456.84448499702,39.9743256169331,63.1982307124209,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,597.864764393346,167.108319325591,450.975337893633,40.2647824421274,63.371104372407,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,590.601634175118,169.8199159491,454.004138191082,40.4257812895139,64.0268635438732,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,600.531647391996,166.815037406641,447.51798116292,40.4485731827909,63.2930177096569,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,599.134086213983,167.540621948037,452.597188697404,39.5691094305377,62.17590400165,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,598.722182522551,167.496679487218,454.536461586421,39.5578818250642,62.8906999396803,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,603.892369044613,165.785967034094,443.559569478508,41.0768456846774,64.7346967656615,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,598.676313755403,167.091626179761,451.263595112734,39.9284588937591,62.8897760534129,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,612.913006858128,163.130583504672,440.057049681453,40.8112131562369,63.9148116003631,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,590.632295786722,169.572275269185,454.559629213164,40.1793816294636,63.2145982013792,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,601.597255564477,166.081927081726,452.118917499444,39.7981478975572,62.7609220862416,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,590.79275813341,169.567835540135,453.339876368775,40.4540245177358,63.8383784557453,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,601.260554159086,166.892001745738,449.044922358684,40.3078263724884,63.5812918767593,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,597.790930163918,167.692102089956,455.094504364564,39.5701413137954,62.4986898470132,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,591.173487965005,169.423979555586,454.714336605703,40.1414608860382,63.3218560464404,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,610.660042376472,164.112094961786,443.210431733477,40.1708933970421,62.6683132266323,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,592.195776108704,169.973684525915,454.872623730366,40.0844171468117,63.2793195327909,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,601.824425116498,165.271748622765,453.645378743364,39.4630342299926,62.1054753752924,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,599.27856383539,168.152174142214,449.553970685551,40.1281012148246,63.1463280243882,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,589.00354011385,170.451043544948,459.549797024233,39.403138856295,62.0926546417,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,602.55028649655,167.031409886885,447.627821078539,40.0742286974003,62.7722568312652,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,609.169147148507,164.35938008115,445.67512284849,40.1738070773095,63.0979964320475,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,606.199157150899,166.337756866008,446.646948545526,39.9240882365472,62.6335543389133,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,587.522573844691,170.789296506193,458.603091421499,39.8535889897485,63.2010675944498,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,593.642634248784,168.754812147493,449.876532944288,40.6391433782334,63.8811764427752,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,597.670947661663,167.285489840346,455.305433649372,39.588754140576,62.4059049551477,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,599.581636601827,167.211078617009,451.206576632912,39.9346996300633,62.8084354165007,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,599.86203728243,167.206089877077,449.711514483106,40.3877284801619,63.7614038666051,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,598.516824167824,167.551692030251,453.266743591383,39.7919350078062,62.9035212209793,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,604.036962597399,166.221094085517,444.062472204073,40.733820096329,63.8732405839055,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,602.073038873742,165.913660653943,450.758111318247,40.0820288909865,63.5226314922957,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,616.179604908432,162.424642882999,437.388662659316,40.869018278098,63.9389897382685,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,612.439270670863,163.892471270043,443.649698216368,39.9684965867049,62.6017263846705,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,605.976403895087,165.406884559813,449.158669403981,39.6760032546292,62.3166602245931,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,598.491471483197,167.808258525212,449.962560189439,40.2213903474956,63.5199862220142,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,600.972810351495,166.356934699066,451.40869536758,39.7637811113032,62.5031362231169,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,598.044157226396,167.478402719748,451.583193500534,40.021006579785,63.2739499174509,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,602.475623203672,165.927191944361,451.775389580858,39.6092788297915,62.2952033063325,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,603.091616991261,166.356201542248,444.174640174164,40.7859709695216,64.0893112727813,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,587.611442093345,170.320094921171,461.96432707524,39.3459918870748,62.4545727932728,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,596.635796003861,167.956182654203,451.191968848992,40.3743681938841,63.4868994944988,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,602.807393036424,166.852876146355,444.867311456955,40.6512531181615,64.0201311806359,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,607.64790357945,164.994161010963,446.050195248613,40.134150022126,62.852341170302,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,600.230540440586,167.220883072422,448.315820625276,40.350337911668,63.4186958387602,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,596.033198371597,167.768091897629,455.38373372354,39.7361753121657,62.7023491487934,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,590.925629992318,169.700953014386,456.762618779939,39.8868700850827,63.1374669260036,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,595.391833879503,169.191624816844,453.461628544054,39.7857989283043,62.7601127272303,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,595.135239944308,168.412479663621,455.220837174997,39.644501946735,62.7482488173037,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,606.382605688889,165.354440867828,446.528687837466,40.0730788492907,62.555178817424,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,589.575068939749,169.601473513055,453.944814032872,40.5369707041163,63.9345226220077,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,600.041393389442,167.012218751753,450.568432513072,39.9000898204255,62.6872356243788,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,595.568269425158,168.143572762511,456.084490182085,39.5776152015757,62.5097666379551,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,595.399999135383,167.879020000736,453.834165256157,40.0867219726408,63.1872124749619,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,609.102930201705,165.241570869404,441.524992454263,40.6307091085155,63.9916787310095,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,604.850056038668,164.932625081763,445.902055841196,40.5033951095281,63.5168835032196,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,598.872834877944,167.845195526966,450.597279030145,40.1475361220493,63.3473010052024,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,599.810092044448,166.632726949607,454.42429863326,39.452295150471,62.2281677439695,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,598.773585733964,166.970636590999,452.665133261322,39.9502283356164,62.6781280160953,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,610.246385228773,164.80992063275,445.362055920394,39.7420335495163,62.0933776144435,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,588.84204051363,169.923899824481,459.599713238477,39.6936538009286,63.0726164124418,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
